text,label,moh_text
Sir ap raw ko samjha de wo pak mein kalbhoshan jese pithu bhejna band krde terrorism khud khatam hojae gi.umar pachpan ki harkate bachon si https://twitter.com/chintskap/status/875447907922567170¬†‚Ä¶,no,Sir आप raw को समझो दे वो पाक मेन कुलभूषण जैसे पिहू भेजा band कर्दे terrorism खुद खाता होजा घुमर बचपन की हरकत बचों सी
ya allah hitler jesa hukmaran de sdo thatta ko sharm nai roz jamah masjid ki light kharab hoti he or ye log ac room se nikulte tuk nai inko,no,ya ल्लाह हिटलर ईएसए भूकरान दे सिडो ठट्टा को शर्म नयी रोज जमा मस्जिदों की light खराब होती he or ye log ac room से निकलते तुक नयी इनको
@rssurjewala jinke khoon mein hai desh or deshwasiyo se gadaari wo hai congress saari.,no,जिनके खून मेन : हैं: देश or देशवासियों से मदारी वो : हैं: congress सारी
"Aapki soch ko aap k followers ne bhi reject kar diya. Sirf 1400 kuch logo'n ne pasand ki aur taqreeban 1500 RTs, nafrat chore'n Insan bane'n https://twitter.com/chintskap/status/875447907922567170¬†‚Ä¶",no,आपकी सोच को आप k followers ने भी reject कर दिया सिर्फ़ 400 कुछ logon ने पसंद की और तरीक़ा 1500 RTs नफ़रत चोरतेन इन्सान बनें
jinke khoon mein hai desh or deshwasiyo se gadaari wo hai congress saari.,no,जिनके खून मेन : हैं: देश or देशवासियों से मदारी वो : हैं: congress सारी
"aik baat tay hai, india ka media jitni hatred dikhata hai Pakistani media nahin dikhata. Game hai, game ki tarah lo",no,लायक बात ठय् : हैं: इन्डिया का media जितनी hatred दिखाता : हैं: Pakistani media नहीं दिखाता Game : हैं: game की तरह lo
Behen ki loudi tumhare me to legal rape krte h... bhai behen ka chutiya,no,बहन की लोधी तुम्हारे me to legal rape करते h भाई बहन का मूर्ख
Thatha inka alane unara  kastha mega medha hate pakana pettandi...,no,तथा इंका जलाने नारा काष्ठा mega मेधा hate पकड़ना पेंडी
Ab Gujarati janta Ka khoon pee rahe hain,yes,Ab Gujarati जनता Ka खून pee रहे हैं
Ye Sab chakkar rajnitee k hain ... Dilon mai nafrat ye log he dalte hain dono country k citizens k ...,no,Ye अब चक्कर ग्रेनाईट k हैं मिलों माई नफ़रत ye log he डेल हैं दोनो country k citizens k
"Aur 1971 ka stats dekhna tum saalon, pta chalega kaun kittey gddhey mein hai.",yes,उर 1971 का stats देखना tum सालों पीटीए चलेगा कौन कितते गिद्दे मेन : हैं:
Tum paltey ho terrorism ko... 1/2,no,Tum पलते ho terrorism को 12
Hahahaha tm Apni ammi or Behan ko dekho aj phr save ghr agai ha ya rape ho gya ha unka?,no,हहहहहहहह तुम पानी अम्मी or Behan को देखो आज फिर save ग़ोर लगाई ha ya rape ho गया ha उनका
"Sun pehli baat to Rape koi trolling ka hissa nhi hai, ye sharmnak hai chahe koi bhi country ho, lekin saaley tum Pakistani dogley the aur ho",no,Sun पहली बात to Rape कोई trolling का हिस्सा नहीं : हैं: ye शरमाना : हैं: चाहे कोई भी country ho लेकिन साले tum Pakistani दोगे the और ho
Itna hate laate kahaan se ho?,no,इतना hate लाते कहाँ से ho
Ma vasno Devi ke mandir Jane se sare paap Kat hate h aur man ko saanti multi h JAI MATA DI D.KUMAR.P pic.twitter.com/DhZfxSGq18,no,Ma वैष्णों Devi के मन्दिर Jane से सारे पाप एट hate h और man को सानी multi h JAI MATA DI DKUMARP pictwittercomDhZfxSGq18
CONG MAHAN BHEEKH MANGE OF VOTES,no,CONG MAHAN BHEEKH MANGE OF VOTES
OWN MOTHER BECH KAAR KE,no,OWN MOTHER BECH KAAR KE
COW - CALF KA MURDER KARATE HO,no,COW CALF KA MURDER KARATE HO
SIRF VOTE KE LIYE - SHARM KARO https://twitter.com/imnikbirla/status/876019410326228992¬†‚Ä¶,yes,SIRF VOTE KE LIYE SHARM KARO
absolutely hate traveling. mood tabaah hojata hai,yes,absolutely hate traveling mood तबाह खोजता : हैं:
Budha insaan Tri FuDdi tO 65+ ki hai kOi donkey hi Chode tUjhe Or han jitenge bhi hm n plz ye rape karnA chordo hme izzat pyari hai jeet nhi,no,उड़ा इंसान रि यूडीआई tO 65 की : हैं: की donkey hi घोड़े तुझे Or हैन मिटेंगे भी हम n प्लाजा ye rape कारण छोड़ो हमें इज़्ज़त प्यारी : हैं: जीत नहीं
Ap k desh wasiyon k dil to nafrat se bharay hoye hain :) but hope for the best :),no,Ap k देश वादियों k दिल to नफ़रत से बैरा होए हैं but hope for the best
"Bibi rape ka istemal mei ne nahi usne pehle Kiya that, socha tum hijado Ko rape dikha hi du, to baat ye hai ki live dekh Lena SAB kuch ok",no,बीवी rape का इस्तेमाल मेंइ ने नहीं उसने पहले किया that सोचा tum जाडो Ko rape दिखा hi दू to बात ye : हैं: की live देख Lena SAB कुछ रोक
Phir rape?? Bas yehi ek lafz likhna bhi ata ha or karna bhi...chchcch...wese tm bhi kisi..umm choro janey do...,yes,हीर rape आस येही एक लफ़्ज़ लिखना भी एटीए ha or कर्ण bhichchcchwese तुम भी किसी चोरों जाने do
"Awwww fir Bura Laga?? Bas kal tak aankh na fod liyo. Live rape dekh le Pakistan ka, legal bhi hai ye, rape obsessed chutiye",yes,Aww fir उमरा आगा आस काल तक आँक ना फोल्ड लियो Live rape देख ले Pakistan का legal भी : हैं: ye rape obsessed मूर्ख
Pakistan terrorism support nahi krta,no,Pakistan terrorism support नहीं कर्ता
Kabhi kisi ka Dil mat Todo Kyunki crime patrol me 80% murder Dil Rodney ke wajah se hoti hai,no,अभि किसी का इल mat टूडू क्योंकि crime patrol me 80 murder इल Rodney के वजह से होती : हैं:
Rishi beta..... Kalboushan aaap ka hi Abu Hai na .. Jo terrorism Kar raha  tha Pakistan main. @chintskap,no,ऋषि beta भूषण आप का hi बू आई ना Jo terrorism अर रहा था Pakistan main
Md junaid kya gazab ki talim paya ho tumne waisey kon si gattar chaap madrassa se talim liya hai pakistani research on Islamic terrorism,no,Md जुना क्या गज़ब की तालीम पाया ho तुमने वैसे क्यों सी अत्तार छाप madrassa से तालीम लिया : हैं: पाकिस्तानी research on Islamic terrorism
"BJP  se nafrat,Modi se nafrat thik hai.Lekin apni BJP/Modi se nafrat ko desh se nafrat me na hone do.Congress to dube gi ,desh ko dubaoge.",no,BJP से नफ़रत से नफ़रत ठीक हमें अपनी BJPModi से नफ़रत को देश से नफ़रत me ना hone कान्ग्रेस to दूबे गि देश को डुबोए
Ab iska Rape kis ne kiya..,no,Ab इसका Rape किस ने किया
Kal Tak Tho Achi Bhali Virgin Thi..,no,अल एक Tho चाई हाली Virgin ही
Shreef brothers ko phansi hogi,no,रीफ़ brothers को फांसी होगी
"Farak bas itna hai hum sidhe sidhe rape Bolte hai aur tum nikah, ab Pakistan me legal rape hota hai bha se shadi kar ke Usme hum kya kare",no,अरक बास इतना : हैं: hum सीधे सीधे rape बोलते : हैं: और tum निकाह ab Pakistan me legal rape होता : हैं: भा से शादी कर के एसएमई hum क्या करे
"Muslim koi dharam nahi hai, ye to dunia ko idiot banane ke sauch hai",yes,Muslim कोई धर्म नहीं : हैं: ye to दुनियां को idiot बनने के साच : हैं:
Islie india ko hindu rastra banay by CCC,no,स्लाइस इन्डिया को हिन्दूस राष्ट्र बनाए by CC
Ramjan may kya murder hote hai,no,अमान may क्या murder होते : हैं:
"Rape se jo tu obsessed hai, aur tuze live rape dikhana mera farz hai isliye fikar hai, aur attached toilet Bana diya tha hamne 47' me hi",no,Rape से जो तू obsessed : हैं: और तुझे live rape दिखाना मेरा फ़र्ज़ : हैं: इसलिए फ़िक्र : हैं: और attached toilet आना दिया था हम्ने 47 me hi
Aur tujh jaison ke JARURAT :D :P Hume bhe nahi ... Asli Terrorist to tum jaise log ho Jo dilon mai nafrat rakhtey ho,no,उर तुझ जैसों के JARURAT D P Hume बहे नहीं असली Terrorist to tum जैसे log ho Jo दिलों माई नफ़रत रखते ho
